kind	file	line	value	extra
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/CHANGELOG.md	72	src/Monolog/LogRecord.php	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/src/Monolog/LogRecord.php
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/README.md	45	doc/01-usage.md	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/doc/01-usage.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/README.md	46	doc/02-handlers-formatters-processors.md	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/doc/02-handlers-formatters-processors.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/README.md	47	doc/03-utilities.md	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/doc/03-utilities.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/README.md	48	doc/04-extending.md	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/doc/04-extending.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/README.md	49	doc/message-structure.md	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/doc/message-structure.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/README.md	107	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/monolog/monolog/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-iconv/README.md	14	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-iconv/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-php73/README.md	18	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-php73/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-php80/README.md	25	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-php80/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-ctype/README.md	12	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-ctype/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-intl-idn/README.md	12	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-intl-idn/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-intl-normalizer/README.md	14	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-intl-normalizer/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-mbstring/README.md	13	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-mbstring/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-intl-grapheme/README.md	32	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/symfony/polyfill-intl-grapheme/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/ramsey/collection/README.md	22	CODE_OF_CONDUCT.md	RAG_KB/work/docs/source_snapshot/vendor/ramsey/collection/CODE_OF_CONDUCT.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/ramsey/collection/README.md	42	CONTRIBUTING.md	RAG_KB/work/docs/source_snapshot/vendor/ramsey/collection/CONTRIBUTING.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/ramsey/collection/README.md	55	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/ramsey/collection/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/ramsey/uuid/README.md	19	CODE_OF_CONDUCT.md	RAG_KB/work/docs/source_snapshot/vendor/ramsey/uuid/CODE_OF_CONDUCT.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/ramsey/uuid/README.md	50	CONTRIBUTING.md	RAG_KB/work/docs/source_snapshot/vendor/ramsey/uuid/CONTRIBUTING.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/laravel/sail/README.md	29	.github/CONTRIBUTING.md	RAG_KB/work/docs/source_snapshot/vendor/laravel/sail/.github/CONTRIBUTING.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/dompdf/dompdf/README.md	200	src/Options.php	RAG_KB/work/docs/source_snapshot/vendor/dompdf/dompdf/src/Options.php
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/01_OVERVIEW/06_ARCHITECTURE.md	819	07_QUOTATION_MODULE.md	RAG_KB/work/docs/source_snapshot/docs/01_OVERVIEW/07_QUOTATION_MODULE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/01_OVERVIEW/03_TECHNOLOGY_STACK.md	926	04_DATABASE_SCHEMA.md	RAG_KB/work/docs/source_snapshot/docs/01_OVERVIEW/04_DATABASE_SCHEMA.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/01_OVERVIEW/01_APPLICATION_OVERVIEW.md	513	00_MASTER_DOCUMENTATION_INDEX.md	RAG_KB/work/docs/source_snapshot/docs/01_OVERVIEW/00_MASTER_DOCUMENTATION_INDEX.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/01_OVERVIEW/05_DATA_FLOW.md	779	04_DATABASE_SCHEMA.md	RAG_KB/work/docs/source_snapshot/docs/01_OVERVIEW/04_DATABASE_SCHEMA.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/34_QUICK_START.md	132	00_MASTER_DOCUMENTATION_INDEX.md	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/00_MASTER_DOCUMENTATION_INDEX.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/32_ADMIN_GUIDE.md	154	31_DISCOUNT_LOGIC.md	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/31_DISCOUNT_LOGIC.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/39_FAQ.md	126	38_TROUBLESHOOTING.md	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/38_TROUBLESHOOTING.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/39_FAQ.md	126	40_GLOSSARY.md	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/40_GLOSSARY.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/33_USER_GUIDE.md	544	00_MASTER_DOCUMENTATION_INDEX.md	RAG_KB/work/docs/source_snapshot/docs/07_USER_GUIDES/00_MASTER_DOCUMENTATION_INDEX.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/04_UI_AND_API/14_ALL_PAGES_REFERENCE.md	883	00_MASTER_DOCUMENTATION_INDEX.md	RAG_KB/work/docs/source_snapshot/docs/04_UI_AND_API/00_MASTER_DOCUMENTATION_INDEX.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/04_UI_AND_API/25_VIEW_REFERENCE.md	184	24_MODEL_REFERENCE.md	RAG_KB/work/docs/source_snapshot/docs/04_UI_AND_API/24_MODEL_REFERENCE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/04_UI_AND_API/27_API_ENDPOINTS.md	64	28_BUSINESS_RULES.md	RAG_KB/work/docs/source_snapshot/docs/04_UI_AND_API/28_BUSINESS_RULES.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/04_UI_AND_API/16_NAVIGATION_FLOW.md	98	17_QUOTATION_CREATION_FLOW.md	RAG_KB/work/docs/source_snapshot/docs/04_UI_AND_API/17_QUOTATION_CREATION_FLOW.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/31_DISCOUNT_LOGIC.md	70	32_ADMIN_GUIDE.md	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/32_ADMIN_GUIDE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/42_DATABASE_DICTIONARY.md	85	41_CODE_CONVENTIONS.md	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/41_CODE_CONVENTIONS.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/42_DATABASE_DICTIONARY.md	85	43_CHANGELOG.md	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/43_CHANGELOG.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/28_BUSINESS_RULES.md	835	00_MASTER_DOCUMENTATION_INDEX.md	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/00_MASTER_DOCUMENTATION_INDEX.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/04_DATABASE_SCHEMA.md	854	02_FOLDER_STRUCTURE.md	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/02_FOLDER_STRUCTURE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/04_DATABASE_SCHEMA.md	854	05_DATA_FLOW.md	RAG_KB/work/docs/source_snapshot/docs/02_DATABASE/05_DATA_FLOW.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/00_META/43_CHANGELOG.md	150	42_DATABASE_DICTIONARY.md	RAG_KB/work/docs/source_snapshot/docs/00_META/42_DATABASE_DICTIONARY.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/00_META/40_GLOSSARY.md	150	39_FAQ.md	RAG_KB/work/docs/source_snapshot/docs/00_META/39_FAQ.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/00_META/41_CODE_CONVENTIONS.md	85	42_DATABASE_DICTIONARY.md	RAG_KB/work/docs/source_snapshot/docs/00_META/42_DATABASE_DICTIONARY.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/05_WORKFLOWS/19_BOM_CREATION_FLOW.md	985	07_QUOTATION_MODULE.md	RAG_KB/work/docs/source_snapshot/docs/05_WORKFLOWS/07_QUOTATION_MODULE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/05_WORKFLOWS/19_BOM_CREATION_FLOW.md	985	10_CLIENT_PROJECT_MODULE.md	RAG_KB/work/docs/source_snapshot/docs/05_WORKFLOWS/10_CLIENT_PROJECT_MODULE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/05_WORKFLOWS/22_DATA_IMPORT_FLOW.md	1010	23_CONTROLLER_REFERENCE.md	RAG_KB/work/docs/source_snapshot/docs/05_WORKFLOWS/23_CONTROLLER_REFERENCE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/05_WORKFLOWS/17_QUOTATION_CREATION_FLOW.md	1763	00_MASTER_DOCUMENTATION_INDEX.md	RAG_KB/work/docs/source_snapshot/docs/05_WORKFLOWS/00_MASTER_DOCUMENTATION_INDEX.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/03_MODULES/07_QUOTATION_MODULE.md	1166	04_DATABASE_SCHEMA.md	RAG_KB/work/docs/source_snapshot/docs/03_MODULES/04_DATABASE_SCHEMA.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/03_MODULES/13_REPORTS_EXPORTS.md	94	14_ALL_PAGES_REFERENCE.md	RAG_KB/work/docs/source_snapshot/docs/03_MODULES/14_ALL_PAGES_REFERENCE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/06_TECHNICAL_REFERENCE/24_MODEL_REFERENCE.md	1071	25_VIEW_REFERENCE.md	RAG_KB/work/docs/source_snapshot/docs/06_TECHNICAL_REFERENCE/25_VIEW_REFERENCE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/06_TECHNICAL_REFERENCE/38_TROUBLESHOOTING.md	125	39_FAQ.md	RAG_KB/work/docs/source_snapshot/docs/06_TECHNICAL_REFERENCE/39_FAQ.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/06_TECHNICAL_REFERENCE/23_CONTROLLER_REFERENCE.md	821	00_MASTER_DOCUMENTATION_INDEX.md	RAG_KB/work/docs/source_snapshot/docs/06_TECHNICAL_REFERENCE/00_MASTER_DOCUMENTATION_INDEX.md
broken_md_link	RAG_KB/work/docs/source_snapshot/docs/06_TECHNICAL_REFERENCE/36_SECURITY_GUIDE.md	62	32_ADMIN_GUIDE.md	RAG_KB/work/docs/source_snapshot/docs/06_TECHNICAL_REFERENCE/32_ADMIN_GUIDE.md
broken_md_link	RAG_KB/work/docs/RAG_KB/phase5_pack/04_RULES_LIBRARY/features/36_SECURITY_GUIDE.md	75	32_ADMIN_GUIDE.md	RAG_KB/work/docs/RAG_KB/phase5_pack/04_RULES_LIBRARY/features/32_ADMIN_GUIDE.md
broken_md_link	RAG_KB/work/docs/RAG_KB/phase5_pack/04_RULES_LIBRARY/features/36_SECURITY_GUIDE.md	75	37_PERFORMANCE_OPTIMIZATION.md	RAG_KB/work/docs/RAG_KB/phase5_pack/04_RULES_LIBRARY/features/37_PERFORMANCE_OPTIMIZATION.md
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	12	backend/app/estimation/rate_source_map.py	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/rate_source_map.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	13	backend/app/estimation/types.py	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/types.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	14	backend/app/estimation/pricing_resolver.py	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/pricing_resolver.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	15	backend/app/api/v1/endpoints/quotation.py	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	18	backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	19	backend/alembic/versions/20260104_120000_add_phase5_override_columns.py	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_120000_add_phase5_override_columns.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	20	backend/alembic/versions/20260104_140100_add_tax_fields_to_quotations.py	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_140100_add_tax_fields_to_quotations.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	23	backend/app/validators/override_rules.py	RAG_KB/build_reports/phase5_alignment/backend/app/validators/override_rules.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	24	backend/app/audit/logger.py	RAG_KB/build_reports/phase5_alignment/backend/app/audit/logger.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	50	backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py#L448	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	57	backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py#L460-L462	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	64	backend/app/api/v1/endpoints/quotation.py#L175-L182	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	65	backend/app/estimation/pricing_resolver.py#L76-L86	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/pricing_resolver.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	66	backend/app/estimation/rate_source_map.py	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/rate_source_map.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	67	backend/app/estimation/types.py#L16	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/types.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	88	backend/app/validators/override_rules.py#L16	RAG_KB/build_reports/phase5_alignment/backend/app/validators/override_rules.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	89	backend/app/estimation/pricing_resolver.py#L88	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/pricing_resolver.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	95	backend/app/audit/logger.py#L18-L20	RAG_KB/build_reports/phase5_alignment/backend/app/audit/logger.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	96	backend/app/api/v1/endpoints/quotation.py#L533	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	97	backend/app/estimation/pricing_resolver.py#L246	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/pricing_resolver.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	98	backend/tests/phase5/test_apply_recalc.py#L169	RAG_KB/build_reports/phase5_alignment/backend/tests/phase5/test_apply_recalc.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	108	backend/app/api/v1/endpoints/quotation.py#L383	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	115	backend/app/api/v1/endpoints/quotation.py#L414-L418	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	117	backend/tests/phase5/test_apply_recalc.py#L15	RAG_KB/build_reports/phase5_alignment/backend/tests/phase5/test_apply_recalc.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	123	backend/app/api/v1/endpoints/quotation.py#L60	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	124	backend/app/api/v1/endpoints/quotation.py#L383	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	125	backend/app/api/v1/endpoints/quotation.py#L459	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	131	backend/app/api/v1/endpoints/quotation.py#L490-L502	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	142	backend/alembic/versions/20260104_140100_add_tax_fields_to_quotations.py	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_140100_add_tax_fields_to_quotations.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	149	backend/app/estimation/tax_engine.py	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/tax_engine.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	150	backend/app/estimation/tax_profile_lookup.py	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/tax_profile_lookup.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	156	backend/app/api/v1/endpoints/tax.py#L70	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/tax.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	162	backend/app/api/v1/endpoints/quotation.py#L490-L502	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	163	backend/app/api/v1/endpoints/quotation.py#L383	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	173	backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py#L439	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	181	backend/app/api/v1/endpoints/quotation.py#L600	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	182	backend/app/api/v1/endpoints/quotation.py#L643-L648	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	183	backend/app/api/v1/endpoints/quotation.py#L660	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	184	backend/app/api/v1/endpoints/quotation.py#L680	RAG_KB/build_reports/phase5_alignment/backend/app/api/v1/endpoints/quotation.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	217	backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py#L21-L36	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	225	backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py#L440	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	233	backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py#L55	RAG_KB/build_reports/phase5_alignment/backend/alembic/versions/20260104_110400_create_schema_canon_v1_0_l1_l2_quo_pricing.py
broken_md_link	RAG_KB/build_reports/phase5_alignment/PHASE5_ALIGNMENT_AUDIT_REPORT.md	260	backend/app/estimation/rate_source_map.py	RAG_KB/build_reports/phase5_alignment/backend/app/estimation/rate_source_map.py
broken_md_link	ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/README.md	111	../../docs/GOVERNANCE/PRICE_CATALOG_FREEZE_POLICY.md	ARCHIVE/2025-12-26_catalog_pipeline_v1/docs/GOVERNANCE/PRICE_CATALOG_FREEZE_POLICY.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/FUNDAMENTALS/FUNDAMENTALS_INDEX.md	19	./INDEX.md	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/FUNDAMENTALS/INDEX.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	60	../../FEEDER_BOM/FEEDER_BOM_PLAN_NORMALIZATION.md	NSW  Fundmametn al Alignmetn Plan/FEEDER_BOM/FEEDER_BOM_PLAN_NORMALIZATION.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	61	../../FEEDER_BOM/FEEDER_BOM_EXECUTION_READINESS_SUMMARY.md	NSW  Fundmametn al Alignmetn Plan/FEEDER_BOM/FEEDER_BOM_EXECUTION_READINESS_SUMMARY.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	62	../../FEEDER_BOM/FEEDER_BOM_ROADMAP_TODO_TRACKER.md	NSW  Fundmametn al Alignmetn Plan/FEEDER_BOM/FEEDER_BOM_ROADMAP_TODO_TRACKER.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	68	../../../docs/FEEDER_BOM/PHASE2_EXECUTION_CHECKLIST.md	docs/FEEDER_BOM/PHASE2_EXECUTION_CHECKLIST.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	69	../../../docs/FEEDER_BOM/PHASE2_2_VERIFICATION_SQL.md	docs/FEEDER_BOM/PHASE2_2_VERIFICATION_SQL.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	70	../../../docs/FEEDER_BOM/PHASE2_1_WIRING_EXECUTION.md	docs/FEEDER_BOM/PHASE2_1_WIRING_EXECUTION.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	93	../../FUNDAMENTS/FUNDAMENTS_MASTER_TODO_TRACKER.md	NSW  Fundmametn al Alignmetn Plan/FUNDAMENTS/FUNDAMENTS_MASTER_TODO_TRACKER.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	101	../../FUNDAMENTS_CORRECTION/FUNDAMENTALS_BASELINE_BUNDLE_v1.0.md	NSW  Fundmametn al Alignmetn Plan/FUNDAMENTS_CORRECTION/FUNDAMENTALS_BASELINE_BUNDLE_v1.0.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	102	../../FUNDAMENTS_CORRECTION/CANONICAL_BOM_HIERARCHY_v1.0.md	NSW  Fundmametn al Alignmetn Plan/FUNDAMENTS_CORRECTION/CANONICAL_BOM_HIERARCHY_v1.0.md
broken_md_link	NSW  Fundmametn al Alignmetn Plan/FINAL_DOCUMENTS/PANEL_BOM/MASTER_INDEX.md	103	../../FUNDAMENTS_CORRECTION/MASTER_INSTANCE_MAPPING_v1.0.md	NSW  Fundmametn al Alignmetn Plan/FUNDAMENTS_CORRECTION/MASTER_INSTANCE_MAPPING_v1.0.md
