old_path,new_path,mapping_type,status,notes
features/proposal_bom/workflows/V2_MASTER_PROPOSAL_BOM_FINAL_PLAN.md,features/proposal_bom/workflows/V2_MASTER_PROPOSAL_BOM_FINAL_PLAN.md,EXACT_RELATIVE_PATH,MAPPED,
features/proposal_bom/workflows/V2_MASTER_PROPOSAL_BOM_IMPLEMENTATION_PLAN.md,features/proposal_bom/workflows/V2_MASTER_PROPOSAL_BOM_IMPLEMENTATION_PLAN.md,EXACT_RELATIVE_PATH,MAPPED,
features/proposal_bom/workflows/V2_PROPOSAL_BOM_SIDEBAR_AND_AUTO_NAMING_PLAN.md,features/proposal_bom/workflows/V2_PROPOSAL_BOM_SIDEBAR_AND_AUTO_NAMING_PLAN.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/README.md,features/quotation/README.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/_general/07_QUOTATION_MODULE.md,features/quotation/_general/07_QUOTATION_MODULE.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/_general/QUOTATION_BACKEND_DESIGN_PART7_MASTER_DATA.md,features/quotation/_general/QUOTATION_BACKEND_DESIGN_PART7_MASTER_DATA.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/costing/20_PRICING_CALCULATION_FLOW.md,features/quotation/costing/20_PRICING_CALCULATION_FLOW.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/costing/QUOTATION_BACKEND_DESIGN_PART5_COSTING.md,features/quotation/costing/QUOTATION_BACKEND_DESIGN_PART5_COSTING.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/costing/README.md,features/quotation/costing/README.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/discount_rules/31_DISCOUNT_LOGIC.md,features/quotation/discount_rules/31_DISCOUNT_LOGIC.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/discount_rules/NEPL_V2_DISCOUNT_EDITOR_SPECIFICATION.md,features/quotation/discount_rules/NEPL_V2_DISCOUNT_EDITOR_SPECIFICATION.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/reports/21_PDF_GENERATION_FLOW.md,features/quotation/reports/21_PDF_GENERATION_FLOW.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/v2/QUOTATION_BACKEND_DESIGN_PART3_HIERARCHY.md,features/quotation/v2/QUOTATION_BACKEND_DESIGN_PART3_HIERARCHY.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/v2/QUOTATION_V2_AUDIT_REPORT.md,features/quotation/v2/QUOTATION_V2_AUDIT_REPORT.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/v2/QUOTATION_V2_IMPLEMENTATION_PLAN.md,features/quotation/v2/QUOTATION_V2_IMPLEMENTATION_PLAN.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/workflows/17_QUOTATION_CREATION_FLOW.md,features/quotation/workflows/17_QUOTATION_CREATION_FLOW.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/workflows/18_QUOTATION_REVISION_FLOW.md,features/quotation/workflows/18_QUOTATION_REVISION_FLOW.md,EXACT_RELATIVE_PATH,MAPPED,
features/quotation/workflows/V2_PANEL_WORKFLOW_IMPROVED.md,features/quotation/workflows/V2_PANEL_WORKFLOW_IMPROVED.md,EXACT_RELATIVE_PATH,MAPPED,
features/security/README.md,features/security/README.md,EXACT_RELATIVE_PATH,MAPPED,
features/security/_general/36_SECURITY_GUIDE.md,features/security/_general/36_SECURITY_GUIDE.md,EXACT_RELATIVE_PATH,MAPPED,
,frontend/.env,NONE,NEW_IN_EXECUTION,
frontend/README.md,frontend/README.md,EXACT_RELATIVE_PATH,MAPPED,
frontend/package.json,frontend/package.json,EXACT_RELATIVE_PATH,MAPPED,
frontend/tsconfig.json,frontend/tsconfig.json,EXACT_RELATIVE_PATH,MAPPED,
frontend/tsconfig.node.json,frontend/tsconfig.node.json,EXACT_RELATIVE_PATH,MAPPED,
governance/decisions/MDR.md,governance/decisions/MDR.md,EXACT_RELATIVE_PATH,MAPPED,
,governance/decisions/staging/gate_run_20260113_174423.md,NONE,NEW_IN_EXECUTION,
,legacy/README.md,NONE,NEW_IN_EXECUTION,
,logs/README.md,NONE,NEW_IN_EXECUTION,
project/nish/01_SEMANTICS/DATA_SEMANTICS_LOCK.md,project/nish/01_SEMANTICS/DATA_SEMANTICS_LOCK.md,EXACT_RELATIVE_PATH,MAPPED,
project/nish/02_LEGACY_SCHEMA/LEGACY_SCHEMA_EXTRACTION_PLAN.md,project/nish/02_LEGACY_SCHEMA/LEGACY_SCHEMA_EXTRACTION_PLAN.md,EXACT_RELATIVE_PATH,MAPPED,
project/nish/03_NSW_SCHEMA/NSW_SCHEMA_CANON.md,project/nish/03_NSW_SCHEMA/NSW_SCHEMA_CANON.md,EXACT_RELATIVE_PATH,MAPPED,
project/nish/04_MAPPING/MAPPING_MATRIX_TEMPLATE.md,project/nish/04_MAPPING/MAPPING_MATRIX_TEMPLATE.md,EXACT_RELATIVE_PATH,MAPPED,
project/nish/05_MIGRATION_STRATEGY/MIGRATION_STRATEGY.md,project/nish/05_MIGRATION_STRATEGY/MIGRATION_STRATEGY.md,EXACT_RELATIVE_PATH,MAPPED,
,project/nish/PHASE_6_NISH_REVIEW_REPORT.md,NONE,NEW_IN_EXECUTION,
project/nish/QUICK_START.md,project/nish/QUICK_START.md,EXACT_RELATIVE_PATH,MAPPED,
project/nish/README.md,project/nish/README.md,EXACT_RELATIVE_PATH,MAPPED,
,restore_empty_files_from_git.sh,NONE,NEW_IN_EXECUTION,
,restore_phase6_files.sh,NONE,NEW_IN_EXECUTION,
,restore_phase6_files_v2.sh,NONE,NEW_IN_EXECUTION,
scripts/ci_h3_governance_gate.py,scripts/ci_h3_governance_gate.py,EXACT_RELATIVE_PATH,MAPPED,
scripts/cleanup_resource_forks.sh,scripts/cleanup_resource_forks.sh,EXACT_RELATIVE_PATH,MAPPED,
scripts/fix_git_pack_issues.sh,scripts/fix_git_pack_issues.sh,EXACT_RELATIVE_PATH,MAPPED,
scripts/fix_mode_changes_batch.sh,scripts/fix_mode_changes_batch.sh,EXACT_RELATIVE_PATH,MAPPED,
,scripts/rebuild_kb_full.sh,NONE,NEW_IN_EXECUTION,
scripts/revert_mode_changes.sh,scripts/revert_mode_changes.sh,EXACT_RELATIVE_PATH,MAPPED,
scripts/revert_mode_changes_safe.sh,scripts/revert_mode_changes_safe.sh,EXACT_RELATIVE_PATH,MAPPED,
scripts/run_phase6_week4_checks.sh,scripts/run_phase6_week4_checks.sh,EXACT_RELATIVE_PATH,MAPPED,
scripts/run_week4_day1_checks.sh,scripts/run_week4_day1_checks.sh,EXACT_RELATIVE_PATH,MAPPED,
scripts/run_week4_day2_checks.sh,scripts/run_week4_day2_checks.sh,EXACT_RELATIVE_PATH,MAPPED,
scripts/run_week4_day3_checks.sh,scripts/run_week4_day3_checks.sh,EXACT_RELATIVE_PATH,MAPPED,
scripts/snapshot_copy.sh,scripts/snapshot_copy.sh,EXACT_RELATIVE_PATH,MAPPED,
,scripts/start_all_with_rag.sh,NONE,NEW_IN_EXECUTION,
,scripts/start_all_with_rag_FIXED.sh,NONE,NEW_IN_EXECUTION,
services/kb_indexer/README.md,services/kb_indexer/README.md,EXACT_RELATIVE_PATH,MAPPED,
services/kb_indexer/chunk_universe.py,services/kb_indexer/chunk_universe.py,EXACT_RELATIVE_PATH,MAPPED,
services/kb_indexer/indexer.py,services/kb_indexer/indexer.py,EXACT_RELATIVE_PATH,MAPPED,
services/kb_indexer/keyword_index.py,services/kb_indexer/keyword_index.py,EXACT_RELATIVE_PATH,MAPPED,
services/kb_indexer/requirements.txt,services/kb_indexer/requirements.txt,EXACT_RELATIVE_PATH,MAPPED,
services/kb_indexer/vector_index.py,services/kb_indexer/vector_index.py,EXACT_RELATIVE_PATH,MAPPED,
services/kb_query/README.md,services/kb_query/README.md,EXACT_RELATIVE_PATH,MAPPED,
services/kb_query/query_server.py,services/kb_query/query_server.py,EXACT_RELATIVE_PATH,MAPPED,
services/kb_query/query_service.py,services/kb_query/query_service.py,EXACT_RELATIVE_PATH,MAPPED,
services/kb_query/requirements.txt,services/kb_query/requirements.txt,EXACT_RELATIVE_PATH,MAPPED,
setup_new_build.sh,setup_new_build.sh,EXACT_RELATIVE_PATH,MAPPED,
,source_snapshot/.env,NONE,NEW_IN_EXECUTION,
,source_snapshot/.env.example,NONE,NEW_IN_EXECUTION,
,source_snapshot/.styleci.yml,NONE,NEW_IN_EXECUTION,
,source_snapshot/404_FIX_FINAL_COMPLETE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ACTION_PLAN_AND_NEXT_STEPS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AI_IMPLEMENTATION_REVIEW_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AI_IMPLEMENTATION_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AI_IMPLEMENTATION_TODO_LIST.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AI_INPUTS_COMPLETE_RECORD.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AI_INPUTS_CONSOLIDATED_TABLE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AI_INPUTS_FINAL_DECISIONS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AI_INPUTS_REVIEW_AND_RESPONSES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AI_INPUTS_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AI_TEST_SCENARIOS_TEMPLATE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/AJAX_ENDPOINT_REFERENCE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ALL_FIXES_COMPLETE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ALL_WORK_STEPS_AFTER_9_30_PM_DEC10.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/APPLICATION_FLOW_GUIDE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/APPLICATION_STRUCTURE_AND_MANUAL_FEASIBILITY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ATTRIBUTE_B2_B3_STATUS_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ATTRIBUTE_EDITING_COMPARISON.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ATTRIBUTE_EDIT_LOGIC_AND_FIXES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ATTRIBUTE_HIERARCHY_ANALYSIS_AND_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ATTRIBUTE_HIERARCHY_IMPLEMENTATION_REVIEW.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ATTRIBUTE_LOADING_ANALYSIS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/B3_B2_IMPLEMENTATION_COMPLETE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/B4_B5_B6_TEST_PROCESS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/B4_B5_STATUS_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/B4_B5_TEST_CHECKLIST.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/BACKEND_WORK_STATUS_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/BASELINE_RULE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/BASIC_DATA_REVIEW_AND_CLEANUP.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/BLADE_TEMPLATE_INVENTORY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/BOM_EXPANSION_BUTTON_FIX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/BOM_REUSE_TEST_SCRIPTS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/BULK_EDIT_BACKEND_IMPLEMENTATION.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/BULK_EDIT_DEBUG_FIX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/BULK_EDIT_DESCRIPTION_FIX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/C3D1_LV_PANELS_FULL_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/C3D1_PROJECT_ANALYSIS_AND_GAPS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CAREFUL_CHANGE_PROTOCOL.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CASCADING_DROPDOWN_FIX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATALOG_HEALTH_CRITICAL_FIXES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATALOG_HEALTH_FINAL_FIXES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATALOG_HEALTH_PERMANENT_FIXES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATALOG_PAGES_COMPLETE_FIX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATALOG_PAGES_FIXES_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATEGORY_DETAILED_DESIGN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATEGORY_FLOW_COMPARISON_ANALYSIS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATEGORY_INDEX_ENHANCEMENTS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATEGORY_TABLE_FRAME_ANALYSIS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATEGORY_TABLE_FRAME_REVIEW.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CATEGORY_TABS_PURPOSE_EXPLANATION.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CHATGPT_REVIEW_ANALYSIS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CHATGPT_REVIEW_INTEGRATION_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CHAT_SESSION_PENDING_ANALYSIS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CLEANUP_COMPLETE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CLEANUP_QUICK_WINS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CLEAN_TODO_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CODE_FILE_ORGANIZATION_STRUCTURE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CODE_REVIEW.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CODE_REVIEW_ITEM_ATTRIBUTES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COLUMN_OVERLAP_FIX_COMPLETE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_APPLICATION_TESTING_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_COST_CALCULATION_FLOW.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_FILE_CHANGES_LOG.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_FIXES_APPLIED.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_PENDING_WORK_AUDIT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_PENDING_WORK_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_PHASE_1_AND_2_STATUS_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_SESSION_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_TESTING_GUIDE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_TODO_CONSOLIDATION_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPLETE_WORK_LIST_AFTER_9_30_PM.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPONENT_ITEM_CASCADE_REVIEW.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPONENT_ITEM_CREATION_STRATEGY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPONENT_MIGRATION_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPREHENSIVE_DIAGNOSTIC_AND_FIX_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPREHENSIVE_ENHANCEMENT_REVIEW.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPREHENSIVE_FIX_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPREHENSIVE_FIX_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COMPREHENSIVE_REVIEW_AND_REVISED_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CONTROLLER_METHOD_VALIDATION_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COORDINATION_GAP_ANALYSIS_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CORRECTED_UNDERSTANDING_AND_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_DASHBOARD_COMPLETE_RECORD.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_DASHBOARD_COUNTER_QUESTIONS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_DASHBOARD_DECISIONS_LOG.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_DASHBOARD_FINAL_DECISIONS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_DASHBOARD_PROJECT_BRIEF.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_DASHBOARD_REPLIES_RECORD.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_DASHBOARD_REPLIES_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_PLAN_COMPLETE_TODO_LIST.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_PLAN_ENHANCED_WITH_DASHBOARD_AI.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_PLAN_FINAL_REVIEW_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_PLAN_GAP_ANALYSIS_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_PLAN_IMPLEMENTATION_CODE_REFERENCE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_PLAN_INTEGRATION_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COSTING_PLAN_REVIEW_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/COUNTER_QUESTIONS_FOR_AI_INPUTS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CREATE_PAGE_FIXES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CRITICAL_FIXES_APPLIED_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CRITICAL_ISSUES_FIX_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CURRENT_STATUS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CURSOR_INSTRUCTIONS_STRUCTURE_V2.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CURSOR_PROMPT_PHASE_1_COMPLETION.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CURSOR_SPECS_INDEX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CURSOR_SPEC_1_PHASE1_SIDEBAR.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CURSOR_SPEC_2_DASHBOARD_REBUILD.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CURSOR_SPEC_3_COMPONENT_MIGRATION.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CURSOR_SPEC_4_V2_PROTECTION.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/CURSOR_TODO_INSTRUCTIONS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DASHBOARD_REBUILD_SPEC.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DATABASE_COMPARISON_AND_FIX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DATABASE_GAP_ANALYSIS_AND_CLEANUP.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DATABASE_PERFORMANCE_ANALYSIS_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DATA_IMPORT_GUIDE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DATA_RELATIONSHIP_FIXES_APPLIED.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DATA_RELATIONSHIP_FIX_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DATA_RESTORATION_AND_FIX_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DEBUG_ADD_SALE_ITEM.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DEBUG_PANEL_COMPONENT_DISCONNECTION_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DEBUG_PANEL_REUSE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DEBUG_SYNTAX_ERROR_GUIDE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DESIGN_PHILOSOPHY_AND_WORKING_PRINCIPLES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DIAGNOSTIC_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DIAGNOSTIC_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DISCOUNT_UPDATE_DEBUG_GUIDE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DOCUMENTATION_REVIEW_AND_GAPS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DOCUMENTATION_VERSIONING_STRATEGY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DOCUMENT_COMPARISON_AND_RECOMMENDATIONS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DOUBLE_SLASH_URL_FIX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/DUAL_SEARCH_GLOBAL_AUDIT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/END_TO_END_VALIDATION_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ENHANCEMENT_REVIEW_SUMMARY_AND_EXECUTION_ROADMAP.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/EXCEL_BOM_IMPORT_COMPLETE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/EXCEL_BOM_IMPORT_IMPLEMENTATION_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/EXECUTION_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/EXECUTIVE_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/EXECUTIVE_SUMMARY_REVIEW.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/EXTERNAL_INPUTS_REQUIREMENTS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/EXTERNAL_INPUTS_STATUS_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FILE_MODIFICATION_ANALYSIS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FILE_VERSIONING_SYSTEM.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_ACTION_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_COMPREHENSIVE_TEST_REPORT.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_CONSOLIDATED_IMPLEMENTATION_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_CONSOLIDATED_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_FIXES_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_FIX_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_IMPLEMENTATION_STATUS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_RECONCILED_COSTING_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_REVISED_PLAN_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_ROOT_CAUSE_FIX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FINAL_TESTING_CHECKLIST.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FIXED_CATEGORY_USAGE_ERROR.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FIXES_APPLIED_SUMMARY.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FIX_419_ERROR.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FIX_419_FINAL.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FIX_419_FINAL_SOLUTION.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FIX_LOGIN_DIALOG.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FIX_MEMORY_EXHAUSTION.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FOLDER_LOCATIONS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FRONTEND_INTEGRATION_PLAN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FULL_DATABASE_IMPORT_RESULTS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/FUTURE_DOCUMENTATION_PROCESS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/GIT_WORKFLOW.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/GLOBAL_BULK_EDIT_IMPLEMENTATION.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/GPT_PLAN_COMPLETE_ALL_PHASES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/HOW_TO_ACCESS_MASTER_BOM.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/HOW_TO_ADD_ATTRIBUTES_TO_PRODUCTS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/IMPLEMENTATION_GUIDE_ITEM_ATTRIBUTES.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/IMPORT_LEGACY_SOURCE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/IMPORT_RESULTS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/INPUTS_PREPARATION_CHECKLIST.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/INTEGRATED_TODO_LIST.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ISSUES_UNDERSTANDING_AND_SOLUTIONS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/ITEM_MASTER_DETAILED_DESIGN.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/LOGIN_FIX_COMPLETE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MANUAL_TESTING_CHECKLIST.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MANUAL_TESTING_CHECKLIST_PHASE_1.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MASTER_ACTION_PLAN_V2.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MASTER_BOM_BACKEND_DESIGN_INDEX.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MASTER_BOM_BACKEND_DESIGN_PART10_INTERCONNECTIONS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MASTER_BOM_BACKEND_DESIGN_PART11_CODEBASE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MASTER_BOM_BACKEND_DESIGN_PART1_FOUNDATION.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MASTER_BOM_BACKEND_DESIGN_PART2_DATA_MODELS.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MASTER_BOM_BACKEND_DESIGN_PART3_STRUCTURE.md,NONE,NEW_IN_EXECUTION,
,source_snapshot/MASTER_BOM_BACKEND_DESIGN_PART4_COPY_PROCESS.md,NONE,NEW_IN_EXECUTION,
